url,店舗名,住所,電話番号,営業時間,定休日,席数
https://sasp.mapion.co.jp/b/doutor/info/02011839/,ドトールコーヒーショップ 福岡天神４丁目店,福岡県福岡市中央区天神４‐４‐１ 天神４丁目ビル１Ｆ,092-717-5001,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:30 - 21:00",なし,"総席数:
92


禁煙席:
62


喫煙席:
30"
https://sasp.mapion.co.jp/b/doutor/info/02011840/,ドトールコーヒーショップ 三宮京町筋店,兵庫県神戸市中央区三宮町１-３-１５,078-334-6060,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
53


禁煙席:
39


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/02011841/,ドトールコーヒーショップ 近鉄学園前店,奈良県奈良市学園南３-１-１ 駅構内,0742-52-7186,"平　日:
06:45 - 20:00



土曜日:
06:45 - 18:00



日　祝:
07:00 - 18:00",なし,"総席数:
21


禁煙席:
6


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/02011844/,ドトールコーヒーショップ 博多駅いきいき通り店,福岡県福岡市博多区博多駅中央街１-１ 新幹線博多駅西高架下,092-432-8750,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:30



日　祝:
08:00 - 21:00",なし,"総席数:
62


禁煙席:
37


喫煙席:
25"
https://sasp.mapion.co.jp/b/doutor/info/02011847/,ドトールコーヒーショップ 長岡天神店,京都府長岡京市天神１‐１‐７,075-959-4466,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:30 - 20:00",なし,"総席数:
55


禁煙席:
38


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/02011853/,ドトールコーヒーショップ 京都市立病院店,京都府京都市中京区壬生東高田町１-２,075-322-1300,"平　日:
07:00 - 20:00



土曜日:
10:00 - 17:00



日　祝:
10:00 - 17:00",なし,"総席数:
16


禁煙席:
16


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011864/,ドトールコーヒーショップ 佐賀大学医学部附属病院店,佐賀県佐賀市鍋島５‐１‐１,0952-33-7188,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011866/,ドトールコーヒーショップ 神戸大学病院店,兵庫県神戸市中央区楠町７‐５‐２ 神戸大学病院医学部付属病院内,078-360-0118,"平　日:
07:30 - 20:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 20:00",なし,"総席数:
44


禁煙席:
44


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011872/,ドトールコーヒーショップ ホワイティうめだセンターモール店,大阪府大阪市北区角田町梅田地下街５-１,06-6361-3090,"平　日:
06:30 - 23:00




備　考:ラストオーダー　22:50


土曜日:
06:30 - 23:00




備　考:ラストオーダー　22:50


日　祝:
06:30 - 23:00




備　考:ラストオーダー　22:50",ショッピングセンター休業日,"総席数:
267


禁煙席:
214


喫煙席:
53"
https://sasp.mapion.co.jp/b/doutor/info/02011873/,ドトールコーヒーショップ アル・プラザ鶴見店,岐阜県大垣市鶴見町字上渡瀬６４１‐２,0584-81-8608,"平　日:
09:00 - 21:00



土曜日:
09:00 - 21:00



日　祝:
09:00 - 21:00",なし,"総席数:
54


禁煙席:
40


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/02011878/,ドトールコーヒーショップ 八女店,福岡県八女市大島１８２-１,0943-22-3900,"平　日:
09:00 - 23:00



土曜日:
09:00 - 23:00



日　祝:
09:00 - 23:00",なし,"総席数:
67


禁煙席:
51


喫煙席:
16"
https://sasp.mapion.co.jp/b/doutor/info/02011885/,ドトールコーヒーショップ 名古屋東洋ビル店,愛知県名古屋市中村区名駅３‐１４‐１６,052-533-7255,"平　日:
07:30 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
47


禁煙席:
26


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/02011893/,ドトールコーヒーショップ 今池店,愛知県名古屋市千種区今池１-３０-６ デリスクエア１Ｆ,052-741-5933,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
63


禁煙席:
46


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/02011894/,ドトールコーヒーショップ 都城Ｍ’ｓガーデン店,宮崎県都城市乙房町４１１３‐１,0986-37-3890,"平　日:
10:00 - 19:00



土曜日:
10:00 - 19:00



日　祝:
10:00 - 19:00",なし,"総席数:
42


禁煙席:
22


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/02011895/,ドトールコーヒーショップ 近畿大学医学部附属病院店,大阪府大阪狭山市大野東３７７-２,072-366-7125,"平　日:
08:00 - 18:00



土曜日:
08:00 - 18:00



日　祝:
-",日曜、祝日,"総席数:
44


禁煙席:
44


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011911/,ドトールコーヒーショップ イオンモール各務原店,岐阜県各務原市那加萱場町３-８,058-383-7399,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011914/,ドトールコーヒーショップ 三国ヶ丘駅店,大阪府堺市堺区向陵中町２-７-１ Ｎ．ＫＬＡＳＳ２Ｆ,072-250-1015,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
88


禁煙席:
71


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/02011915/,ドトールコーヒーショップ なかもず駅前店,大阪府堺市北区中百舌鳥町２-１０,072-255-7026,"平　日:
07:00 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 22:00",なし,"総席数:
102


禁煙席:
80


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/02011916/,ドトールコーヒーショップ 徳山中央病院店,山口県周南市孝田町１-１ 徳山中央病院内,0834-28-5750,"平　日:
07:30 - 19:00



土曜日:
08:00 - 18:00



日　祝:
08:00 - 18:00",なし,"総席数:
26


禁煙席:
26


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011917/,ドトールコーヒーショップ ブルメール舞多聞店,兵庫県神戸市垂水区舞多聞東２-１-４５,078-783-3110,"平　日:
10:00 - 21:00



土曜日:
10:00 - 21:00



日　祝:
10:00 - 21:00",ショッピングセンター休業日,"総席数:
70


禁煙席:
46


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/02011919/,ドトールコーヒーショップ 広島市民病院店,広島県広島市中区基町７-３３ 病院内１Ｆ,082-221-7710,"平　日:
07:00 - 20:00



土曜日:
07:30 - 18:00



日　祝:
07:30 - 18:00",なし,"総席数:
44


禁煙席:
44


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011921/,ドトールコーヒーショップ 一宮西病院店,愛知県一宮市開明字平１,0586-43-3155,"平　日:
08:00 - 18:00



土曜日:
08:00 - 18:00



日　祝:
10:00 - 18:00",なし,"総席数:
41


禁煙席:
41


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011925/,ドトールコーヒーショップ 沼津ラクーン店,静岡県沼津市大手町３-４-１ 沼津ラクーン１Ｆ,055-962-3188,"平　日:
07:30 - 20:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 20:00",なし,"総席数:
34


禁煙席:
29


喫煙席:
5"
https://sasp.mapion.co.jp/b/doutor/info/02011929/,ドトールコーヒーショップ 名鉄百貨店店,愛知県名古屋市中村区名駅１-２-１ 名鉄百貨店内４Ｆ,052-585-2975,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
46


禁煙席:
28


喫煙席:
18"
https://sasp.mapion.co.jp/b/doutor/info/02011930/,ドトールコーヒーショップ 名駅名進研ビル店,愛知県名古屋市西区名駅２-３４-１９,052-582-3366,"平　日:
07:30 - 20:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
50


禁煙席:
26


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/02011934/,ドトールコーヒーショップ 高井病院店,奈良県天理市蔵之庄町４６１-２,0743-65-2199,"平　日:
07:30 - 18:00




備　考:火曜日と金曜日は、20：00まで営業致します。


土曜日:
07:30 - 18:00



日　祝:
10:00 - 18:00",なし,"総席数:
45


禁煙席:
45


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011936/,ドトールコーヒーショップ ベルランド総合病院店,大阪府堺市中区東山５００-３,072-236-5220,"平　日:
07:00 - 19:00



土曜日:
07:00 - 19:00



日　祝:
08:00 - 19:00",なし,"総席数:
70


禁煙席:
70


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011937/,ドトールコーヒーショップ 名鉄金山店,愛知県名古屋市熱田区金山町１-１-１８,052-682-9103,"平　日:
06:30 - 23:00




備　考:ラストオーダー　22:30


土曜日:
06:30 - 23:00




備　考:ラストオーダー　22:30


日　祝:
06:30 - 23:00




備　考:ラストオーダー　22:30",なし,"総席数:
98


禁煙席:
80


喫煙席:
18"
https://sasp.mapion.co.jp/b/doutor/info/02011949/,ドトールコーヒーショップ 大分中央商店街店,大分県大分市中央町１-３-１０,097-538-2565,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
62


禁煙席:
37


喫煙席:
25"
https://sasp.mapion.co.jp/b/doutor/info/02011955/,ドトールコーヒーショップ 難波店,大阪府大阪市中央区難波１-８-２,06-6213-2650,"平　日:
07:30 - 23:00




備　考:ラストオーダー　22：45


土曜日:
08:00 - 23:00




備　考:ラストオーダー　22：45


日　祝:
08:00 - 23:00




備　考:ラストオーダー　22：45",なし,"総席数:
156


禁煙席:
135


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/02011956/,ドトールコーヒーショップ ＪＲ住道駅前店,大阪府大東市住道２-２ 大東サンメイツ２番館２Ｆ,072-872-7355,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:30 - 21:00",なし,"総席数:
67


禁煙席:
54


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/02011969/,ドトールコーヒーショップ 大分駅前店,大分県大分市末広町１-１-３３,097-534-2900,"平　日:
07:00 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 21:00",なし,"総席数:
101


禁煙席:
71


喫煙席:
30"
https://sasp.mapion.co.jp/b/doutor/info/02011977/,ドトールコーヒーショップ 名古屋広小路伏見店,愛知県名古屋市中区栄２-１-１０ 伏見富士ビル１Ｆ,052-222-1361,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
75


禁煙席:
52


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/02011979/,ドトールコーヒーショップ 名古屋市立東部医療センター店,愛知県名古屋市千種区若水１-２-２３,052-711-6077,"平　日:
07:30 - 19:00



土曜日:
08:30 - 18:00



日　祝:
08:30 - 18:00",なし,"総席数:
18


禁煙席:
18


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02011982/,ドトールコーヒーショップ ＪＲ倉敷駅店,岡山県倉敷市阿知１-１-１ さんすて倉敷２Ｆ,086-435-1188,"平　日:
07:30 - 21:30



土曜日:
07:30 - 21:30



日　祝:
07:30 - 21:00",なし,"総席数:
55


禁煙席:
44


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/02011983/,ドトールコーヒーショップ 高麗橋４丁目店,大阪府大阪市中央区高麗橋４-４-６,06-6231-8181,"平　日:
07:00 - 20:00



土曜日:
07:30 - 17:00



日　祝:
-",日曜、祝日,"総席数:
59


禁煙席:
32


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/02011985/,ドトールコーヒーショップ 泉ヶ丘駅店,大阪府堺市南区竹城台１丁１-１,072-291-4612,"平　日:
07:00 - 22:00



土曜日:
07:00 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
87


禁煙席:
68


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/02011994/,ドトールコーヒーショップ 大川店,福岡県大川市酒見２１５-１ おおかわ交流プラザ１Ｆ,0944-86-8824,"平　日:
10:00 - 21:00



土曜日:
10:00 - 21:00



日　祝:
10:00 - 21:00",なし,"総席数:
50


禁煙席:
41


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/02011999/,ドトールコーヒーショップ 池下店,愛知県名古屋市千種区池下２-２-１３,052-751-0555,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
40


禁煙席:
31


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/02012000/,ドトールコーヒーショップ 文苑堂富山豊田店,富山県富山市豊田町２-８-１４,076-433-8170,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
78


禁煙席:
78


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012002/,ドトールコーヒーショップ 地下鉄淀屋橋駅店,大阪府大阪市中央区北浜３-６-１４,06-6202-7177,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
08:00 - 22:00",なし,"総席数:
119


禁煙席:
119


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012003/,ドトールコーヒーショップ 大名古屋ビルヂング店,愛知県名古屋市中村区名駅３-２８-１２先 ダイナード,052-414-5666,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:00 - 22:00",なし,"総席数:
56


禁煙席:
56


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012005/,ドトールコーヒーショップ 堺市立総合医療センター店,大阪府堺市西区家原寺町１丁１-１ 堺市立総合医療センターＧＦ,072-274-0313,"平　日:
08:00 - 17:00



土曜日:
-



日　祝:
-",日曜、祝日、土曜,"総席数:
30


禁煙席:
30


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012014/,ドトールコーヒーショップ 鹿児島天文館通り店,鹿児島県鹿児島市東千石町１３-２７ 中村ビル１Ｆ,099-805-0239,"平　日:
07:30 - 21:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 22:00",なし,"総席数:
71


禁煙席:
47


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/02012024/,ドトールコーヒーショップ 西天満宇治電ビル店,大阪府大阪市北区西天満４-８-１７,06-6366-6166,"平　日:
07:30 - 21:00



土曜日:
08:00 - 19:00



日　祝:
08:00 - 19:00",なし,"総席数:
80


禁煙席:
60


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/02012029/,ドトールコーヒーショップ 奈良県立医科大学附属病院サテライト店,奈良県橿原市四条町８４０,0744-23-3751,"平　日:
08:00 - 17:00



土曜日:
-



日　祝:
-",日曜、祝日、土曜,"総席数:
32


禁煙席:
32


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012030/,ドトールコーヒーショップ 西中島南方駅前店,大阪府大阪市淀川区西中島４-３-２,06-6305-8866,"平　日:
07:30 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
82


禁煙席:
54


喫煙席:
28"
https://sasp.mapion.co.jp/b/doutor/info/02012032/,ドトールコーヒーショップ イオンモール広島府中店,広島県安芸郡府中町大須２-１-１ ３Ｆフードパーク,082-284-5722,"平　日:
10:00 - 22:00



土曜日:
10:00 - 22:00



日　祝:
10:00 - 22:00",ショッピングセンター休業日,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012034/,ドトールコーヒーショップ 西新店,福岡県福岡市早良区西新４-７-３０,092-982-4573,"平　日:
07:00 - 22:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 22:00",なし,"総席数:
100


禁煙席:
79


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/02012035/,ドトールコーヒーショップ 伏見桃山駅前店,京都府京都市伏見区両替町４-２９３-１,075-622-5422,"平　日:
07:30 - 21:30



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
80


禁煙席:
57


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/02012042/,ドトールコーヒーショップ 垂水東店,兵庫県神戸市垂水区神田町１-２０,078-709-1120,"平　日:
09:00 - 20:00



土曜日:
09:00 - 20:00



日　祝:
09:00 - 20:00","なし



備　考:定休日：モルティ休館日","総席数:
38


禁煙席:
38


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012047/,ドトールコーヒーショップ 金沢医科大学病院店,石川県河北郡内灘町字大学１-１,076-286-6121,"平　日:
08:00 - 20:00



土曜日:
08:00 - 18:00



日　祝:
09:00 - 17:00",なし,"総席数:
54


禁煙席:
54


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/02012048/,ドトールコーヒーショップ 近鉄針中野駅前店,大阪府大阪市東住吉区駒川５‐１６‐４,06-6606-1159,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
66


禁煙席:
40


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/02012050/,ドトールコーヒーショップ 姫路みゆき通り店,兵庫県姫路市駅前町２６０,079-226-5330,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
112


禁煙席:
79


喫煙席:
33"
